time,pv_power_W,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int
2016-10-26 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.05,1.59,0
2016-10-26 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.56,1.66,0
2016-10-26 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.13,1.93,0
2016-10-26 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,7.47,2.14,0
2016-10-26 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,7.37,2.34,0
2016-10-26 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,7.33,2.55,0
2016-10-26 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,7.67,2.9,0
2016-10-26 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.02,3.1,0
2016-10-27 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.26,3.17,0
2016-10-27 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.44,3.24,0
2016-10-27 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.54,3.24,0
2016-10-27 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.62,3.17,0
2016-10-27 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.87,3.1,0
2016-10-27 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.18,3.1,0
2016-10-27 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.36,3.1,0
2016-10-27 07:11:00+00:00,10.6,0.0,23.63,0.47,7.27,9.58,2.97,0
2016-10-27 08:11:00+00:00,38.27,0.0,59.09,1.18,14.13,10.24,3.59,0
2016-10-27 09:11:00+00:00,29.22,0.0,48.18,0.96,19.44,10.83,2.97,0
2016-10-27 10:11:00+00:00,39.53,0.0,60.9,1.21,22.77,11.5,3.31,0
2016-10-27 11:11:00+00:00,32.73,0.0,52.72,1.05,23.74,11.96,3.66,0
2016-10-27 12:11:00+00:00,197.05,66.83,172.53,3.71,22.26,12.57,4.34,0
2016-10-27 13:11:00+00:00,55.32,0.0,79.99,1.59,18.48,12.66,3.38,0
2016-10-27 14:11:00+00:00,16.27,0.0,31.82,0.63,12.8,12.94,3.59,0
2016-10-27 15:11:00+00:00,53.04,41.14,38.99,0.85,5.68,12.66,3.38,0
2016-10-27 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,12.09,3.38,0
2016-10-27 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.88,3.66,0
2016-10-27 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.93,3.93,0
2016-10-27 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.59,4.0,0
2016-10-27 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.41,4.14,0
2016-10-27 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.11,4.28,0
2016-10-27 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.93,4.28,0
2016-10-27 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.78,4.34,0
2016-10-28 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.68,4.48,0
2016-10-28 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.78,4.62,0
2016-10-28 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.96,4.62,0
2016-10-28 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.25,4.69,0
2016-10-28 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.54,4.83,0
2016-10-28 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.75,4.9,0
2016-10-28 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.92,5.1,0
2016-10-28 07:11:00+00:00,4.52,0.0,14.54,0.29,6.99,12.3,5.1,0
2016-10-28 08:11:00+00:00,12.99,0.0,27.27,0.54,13.83,12.67,5.03,0
2016-10-28 09:11:00+00:00,40.03,0.0,61.81,1.23,19.13,12.98,4.83,0
2016-10-28 10:11:00+00:00,39.23,0.0,60.9,1.21,22.43,13.19,4.69,0
2016-10-28 11:11:00+00:00,97.33,4.29,124.31,2.5,23.4,13.46,4.69,0
2016-10-28 12:11:00+00:00,47.45,0.0,70.9,1.41,21.92,13.61,4.48,0
2016-10-28 13:11:00+00:00,45.88,0.0,69.09,1.37,18.16,13.84,4.69,0
2016-10-28 14:11:00+00:00,26.65,0.0,45.45,0.9,12.49,13.76,4.62,0
2016-10-28 15:11:00+00:00,13.29,3.92,24.07,0.49,5.39,12.89,4.0,0
2016-10-28 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.78,3.45,0
2016-10-28 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.04,3.1,0
2016-10-28 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.63,2.76,0
2016-10-28 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.08,2.28,0
2016-10-28 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.63,2.21,0
2016-10-28 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.41,2.07,0
2016-10-28 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.07,2.07,0
2016-10-28 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.76,2.21,0
2016-10-29 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.67,2.34,0
2016-10-29 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.53,2.48,0
2016-10-29 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.65,2.62,0
2016-10-29 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.7,2.83,0
2016-10-29 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.99,2.9,0
2016-10-29 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.32,2.9,0
2016-10-29 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.23,2.97,0
2016-10-29 07:11:00+00:00,129.05,108.78,58.82,1.3,6.7,9.47,2.9,0
2016-10-29 08:11:00+00:00,37.54,0.0,58.18,1.16,13.53,10.06,3.03,0
2016-10-29 09:11:00+00:00,421.46,331.77,163.76,4.74,18.81,10.7,2.69,0
2016-10-29 10:11:00+00:00,477.2,367.73,192.35,5.59,22.1,11.52,3.66,0
2016-10-29 11:11:00+00:00,405.29,264.17,209.14,5.3,23.07,12.33,5.38,0
2016-10-29 12:11:00+00:00,64.77,0.0,90.9,1.81,21.59,12.62,5.24,0
2016-10-29 13:11:00+00:00,184.24,81.36,143.24,3.13,17.84,12.71,5.79,0
2016-10-29 14:11:00+00:00,30.47,0.0,50.0,0.99,12.19,12.49,5.1,0
2016-10-29 15:11:00+00:00,21.38,12.33,26.95,0.56,5.1,11.82,4.14,0
2016-10-29 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.17,3.72,0
2016-10-29 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.68,3.31,0
2016-10-29 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.25,2.97,0
2016-10-29 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.81,2.76,0
2016-10-29 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.24,2.41,0
2016-10-29 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.92,2.28,0
2016-10-29 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.17,2.28,0
2016-10-29 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.45,2.34,0
2016-10-30 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.61,2.48,0
2016-10-30 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.91,2.55,0
2016-10-30 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.92,2.62,0
2016-10-30 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.97,2.55,0
2016-10-30 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.88,2.41,0
2016-10-30 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.48,2.21,0
2016-10-30 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.9,2.07,0
2016-10-30 07:11:00+00:00,47.56,29.13,42.3,0.87,6.42,9.38,1.79,0
2016-10-30 08:11:00+00:00,306.08,249.14,115.34,3.16,13.23,9.97,1.66,0
2016-10-30 09:11:00+00:00,35.86,0.0,56.36,1.12,18.5,10.81,1.93,0
2016-10-30 10:11:00+00:00,118.92,15.48,136.53,2.79,21.78,11.22,2.28,0
2016-10-30 11:11:00+00:00,93.15,4.37,118.87,2.39,22.74,11.84,2.97,0
2016-10-30 12:11:00+00:00,134.71,26.71,143.49,2.97,21.26,12.4,3.03,0
2016-10-30 13:11:00+00:00,76.55,7.07,97.57,1.97,17.52,12.62,2.55,0
2016-10-30 14:11:00+00:00,32.62,0.0,52.72,1.05,11.89,12.4,1.93,0
2016-10-30 15:11:00+00:00,56.26,51.86,32.97,0.74,4.81,12.0,1.59,0
2016-10-30 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.59,1.24,0
2016-10-30 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.21,1.1,0
2016-10-30 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.96,1.03,0
2016-10-30 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.5,1.24,0
2016-10-30 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.31,1.17,0
2016-10-30 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.2,1.24,0
2016-10-30 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.1,1.31,0
2016-10-30 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.18,1.45,0
2016-10-31 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.21,1.59,0
2016-10-31 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.28,1.59,0
2016-10-31 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.29,1.66,0
2016-10-31 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.33,1.72,0
2016-10-31 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.37,1.79,0
2016-10-31 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.36,1.86,0
2016-10-31 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.4,1.86,0
2016-10-31 07:11:00+00:00,16.93,3.78,28.81,0.58,6.14,10.39,1.93,0
2016-10-31 08:11:00+00:00,49.45,5.28,67.24,1.36,12.93,10.61,2.0,0
2016-10-31 09:11:00+00:00,24.82,0.0,42.72,0.85,18.18,11.15,2.83,0
2016-10-31 10:11:00+00:00,27.64,0.0,46.36,0.92,21.46,11.65,2.69,0
2016-10-31 11:11:00+00:00,57.65,0.0,82.72,1.65,22.41,12.43,2.55,0
2016-10-31 12:11:00+00:00,70.68,0.0,98.17,1.95,20.94,13.16,2.76,0
2016-10-31 13:11:00+00:00,46.62,0.0,69.99,1.39,17.21,13.63,2.9,0
2016-10-31 14:11:00+00:00,31.71,0.0,51.81,1.03,11.6,13.55,2.62,0
2016-10-31 15:11:00+00:00,0.3,0.0,6.36,0.13,4.53,13.07,2.34,0
2016-10-31 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,12.52,2.0,0
2016-10-31 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,12.05,1.79,0
2016-10-31 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.27,1.79,0
2016-10-31 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.17,1.72,0
2016-10-31 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.12,1.86,0
2016-10-31 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,11.03,1.93,0
2016-10-31 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.74,2.0,0
2016-10-31 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.58,2.0,0
2016-11-01 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,10.17,2.14,0
2016-11-01 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.65,2.41,0
2016-11-01 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.39,2.41,0
2016-11-01 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.14,2.48,0
2016-11-01 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.75,2.62,0
2016-11-01 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.55,2.9,0
2016-11-01 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.45,3.03,0
2016-11-01 07:11:00+00:00,145.82,133.93,53.41,1.19,5.86,8.71,3.17,0
2016-11-01 08:11:00+00:00,101.91,40.34,91.39,1.92,12.64,9.23,2.97,0
2016-11-01 09:11:00+00:00,155.35,54.63,136.48,2.89,17.88,10.17,3.59,0
2016-11-01 10:11:00+00:00,23.47,0.0,40.91,0.81,21.14,10.62,4.28,0
2016-11-01 11:11:00+00:00,151.62,33.48,154.12,3.2,22.09,11.03,4.28,0
2016-11-01 12:11:00+00:00,46.42,0.0,69.09,1.37,20.62,11.37,3.66,0
2016-11-01 13:11:00+00:00,34.3,0.0,54.54,1.09,16.91,11.45,3.52,0
2016-11-01 14:11:00+00:00,37.86,2.82,55.91,1.12,11.31,10.82,3.45,0
2016-11-01 15:11:00+00:00,1.55,0.0,9.09,0.18,4.26,10.3,3.24,0
2016-11-01 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.82,3.24,0
2016-11-01 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,9.16,3.31,0
2016-11-01 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.5,3.31,0
2016-11-01 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,7.83,3.24,0
2016-11-01 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,7.43,3.24,0
2016-11-01 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,7.0,3.1,0
2016-11-01 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.76,3.17,0
2016-11-01 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.76,3.59,0
2016-11-02 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.9,3.86,0
2016-11-02 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.93,4.14,0
2016-11-02 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.93,4.55,0
2016-11-02 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.88,4.69,0
2016-11-02 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.84,4.62,0
2016-11-02 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.64,4.69,0
2016-11-02 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.52,4.83,0
2016-11-02 07:11:00+00:00,33.51,20.54,33.03,0.69,5.59,6.26,4.41,0
2016-11-02 08:11:00+00:00,403.59,378.04,87.05,3.36,12.35,6.68,4.48,0
2016-11-02 09:11:00+00:00,35.06,0.0,54.54,1.09,17.57,7.2,4.28,0
2016-11-02 10:11:00+00:00,469.65,349.39,188.62,5.24,20.82,7.78,4.83,0
2016-11-02 11:11:00+00:00,13.95,0.0,28.18,0.56,21.77,8.54,4.97,0
2016-11-02 12:11:00+00:00,594.15,545.12,143.39,5.86,20.31,8.84,4.62,0
2016-11-02 13:11:00+00:00,40.32,0.0,60.9,1.21,16.61,7.68,4.41,0
2016-11-02 14:11:00+00:00,21.66,0.0,38.18,0.76,11.02,7.75,3.72,0
2016-11-02 15:11:00+00:00,18.98,15.34,20.56,0.43,3.99,7.39,3.1,0
2016-11-02 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.57,2.97,0
2016-11-02 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.88,2.97,0
2016-11-02 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.29,2.9,0
2016-11-02 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.23,2.83,0
2016-11-02 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.75,2.69,0
2016-11-02 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.4,2.55,0
2016-11-02 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.03,2.34,0
2016-11-02 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.68,2.28,0
2016-11-03 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.42,2.14,0
2016-11-03 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.14,1.93,0
2016-11-03 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.83,1.86,0
2016-11-03 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.52,1.72,0
2016-11-03 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,0.92,1.45,0
2016-11-03 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.32,1.03,0
2016-11-03 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.24,0.55,0
2016-11-03 07:11:00+00:00,147.86,145.99,40.71,1.09,5.31,2.0,0.48,0
2016-11-03 08:11:00+00:00,346.74,298.64,102.3,3.06,12.06,1.96,0.62,0
2016-11-03 09:11:00+00:00,332.85,224.19,161.46,3.94,17.27,4.02,0.62,0
2016-11-03 10:11:00+00:00,590.99,554.0,143.92,5.91,20.51,5.52,1.1,0
2016-11-03 11:11:00+00:00,496.07,387.3,191.93,5.53,21.45,6.47,1.52,0
2016-11-03 12:11:00+00:00,341.13,211.62,184.79,4.41,20.0,7.08,1.93,0
2016-11-03 13:11:00+00:00,161.92,67.09,129.57,2.77,16.31,7.36,2.21,0
2016-11-03 14:11:00+00:00,37.85,2.94,55.05,1.1,10.74,7.38,2.28,0
2016-11-03 15:11:00+00:00,0.34,0.0,6.36,0.13,3.72,7.13,2.0,0
2016-11-03 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.87,2.0,0
2016-11-03 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.78,2.14,0
2016-11-03 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.67,2.28,0
2016-11-03 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.68,2.69,0
2016-11-03 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.47,2.69,0
2016-11-03 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.3,2.69,0
2016-11-03 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.11,2.62,0
2016-11-03 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.04,2.55,0
2016-11-04 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.09,2.76,0
2016-11-04 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.13,2.97,0
2016-11-04 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.19,3.1,0
2016-11-04 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.19,3.31,0
2016-11-04 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.36,3.52,0
2016-11-04 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.49,3.59,0
2016-11-04 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.26,3.52,0
2016-11-04 07:11:00+00:00,17.19,9.0,23.75,0.49,5.04,6.44,3.79,0
2016-11-04 08:11:00+00:00,70.97,19.91,75.88,1.56,11.77,6.69,4.07,0
2016-11-04 09:11:00+00:00,59.41,2.47,80.36,1.61,16.97,7.12,4.14,0
2016-11-04 10:11:00+00:00,54.37,0.0,77.27,1.54,20.2,7.73,4.9,0
2016-11-04 11:11:00+00:00,242.31,105.89,178.57,3.91,21.14,8.32,4.28,0
2016-11-04 12:11:00+00:00,569.99,514.96,147.36,5.59,19.7,8.94,4.07,0
2016-11-04 13:11:00+00:00,309.44,211.58,149.93,3.62,16.02,9.4,3.86,0
2016-11-04 14:11:00+00:00,249.91,200.91,97.52,2.39,10.46,9.48,3.52,0
2016-11-04 15:11:00+00:00,3.02,0.0,11.82,0.24,3.46,8.84,3.1,0
2016-11-04 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,8.23,2.9,0
2016-11-04 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,7.51,2.76,0
2016-11-04 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.92,2.76,0
2016-11-04 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.98,2.9,0
2016-11-04 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.53,2.69,0
2016-11-04 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.09,2.48,0
2016-11-04 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.67,2.48,0
2016-11-04 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.36,2.41,0
2016-11-05 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.34,2.34,0
2016-11-05 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.19,2.21,0
2016-11-05 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.17,2.34,0
2016-11-05 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.14,2.41,0
2016-11-05 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.05,2.48,0
2016-11-05 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.02,2.69,0
2016-11-05 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.89,2.69,0
2016-11-05 07:11:00+00:00,13.17,4.72,22.34,0.45,4.77,5.17,2.34,0
2016-11-05 08:11:00+00:00,56.67,11.6,67.68,1.37,11.49,5.31,2.41,0
2016-11-05 09:11:00+00:00,36.82,0.0,56.36,1.12,16.67,5.64,2.28,0
2016-11-05 10:11:00+00:00,97.93,9.44,116.24,2.35,19.89,6.03,2.14,0
2016-11-05 11:11:00+00:00,162.45,44.19,152.16,3.18,20.83,6.41,2.41,0
2016-11-05 12:11:00+00:00,63.31,0.0,87.27,1.74,19.4,6.68,2.76,0
2016-11-05 13:11:00+00:00,30.55,0.0,49.09,0.98,15.73,6.98,2.97,0
2016-11-05 14:11:00+00:00,19.58,0.0,35.45,0.71,10.19,7.19,2.9,0
2016-11-05 15:11:00+00:00,1.59,0.0,9.09,0.18,3.21,7.02,2.41,0
2016-11-05 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.21,2.41,0
2016-11-05 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.69,2.48,0
2016-11-05 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.28,2.48,0
2016-11-05 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.93,2.83,0
2016-11-05 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.91,2.76,0
2016-11-05 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.77,2.97,0
2016-11-05 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.43,2.83,0
2016-11-05 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.35,2.69,0
2016-11-06 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.51,2.9,0
2016-11-06 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.57,2.97,0
2016-11-06 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.61,2.97,0
2016-11-06 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.56,2.9,0
2016-11-06 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.14,2.76,0
2016-11-06 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.02,2.69,0
2016-11-06 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.98,2.69,0
2016-11-06 07:11:00+00:00,46.22,39.78,29.55,0.63,4.5,4.34,2.76,0
2016-11-06 08:11:00+00:00,80.56,29.58,76.26,1.57,11.2,4.75,3.1,0
2016-11-06 09:11:00+00:00,23.39,0.0,40.0,0.8,16.37,5.27,3.45,0
2016-11-06 10:11:00+00:00,54.04,0.0,76.36,1.52,19.59,5.65,2.9,0
2016-11-06 11:11:00+00:00,25.47,0.0,42.72,0.85,20.53,6.09,2.62,0
2016-11-06 12:11:00+00:00,23.96,0.0,40.91,0.81,19.1,6.42,1.93,0
2016-11-06 13:11:00+00:00,17.5,0.0,32.72,0.65,15.45,6.76,1.31,0
2016-11-06 14:11:00+00:00,48.39,12.52,57.86,1.18,9.93,6.78,0.9,0
2016-11-06 15:11:00+00:00,6.53,6.72,11.29,0.24,2.96,6.62,1.17,0
2016-11-06 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,6.04,1.79,0
2016-11-06 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.66,1.86,0
2016-11-06 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.49,2.0,0
2016-11-06 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.9,1.72,0
2016-11-06 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.38,1.93,0
2016-11-06 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.74,2.14,0
2016-11-06 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.54,2.48,0
2016-11-06 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.48,2.83,0
2016-11-07 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.55,3.24,0
2016-11-07 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.49,3.52,0
2016-11-07 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.31,3.52,0
2016-11-07 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.16,3.45,0
2016-11-07 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.01,3.38,0
2016-11-07 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.8,3.45,0
2016-11-07 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.54,3.52,0
2016-11-07 07:11:00+00:00,20.76,15.75,21.63,0.45,4.23,3.43,3.45,0
2016-11-07 08:11:00+00:00,208.99,144.86,100.24,2.24,10.92,3.44,3.24,0
2016-11-07 09:11:00+00:00,49.85,0.0,70.9,1.41,16.08,3.39,3.17,0
2016-11-07 10:11:00+00:00,240.58,110.92,166.48,3.64,19.29,3.53,3.31,0
2016-11-07 11:11:00+00:00,526.37,415.58,180.13,5.35,20.23,3.89,4.0,0
2016-11-07 12:11:00+00:00,57.69,0.0,79.99,1.59,18.81,4.15,3.72,0
2016-11-07 13:11:00+00:00,22.07,0.0,38.18,0.76,15.18,4.07,3.31,0
2016-11-07 14:11:00+00:00,17.07,0.0,31.82,0.63,9.67,3.96,3.24,0
2016-11-07 15:11:00+00:00,6.39,7.29,10.39,0.22,2.71,3.69,3.1,0
2016-11-07 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.1,2.69,0
2016-11-07 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.72,2.55,0
2016-11-07 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.25,2.48,0
2016-11-07 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.5,2.28,0
2016-11-07 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.41,2.34,0
2016-11-07 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.27,2.34,0
2016-11-07 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.88,2.14,0
2016-11-07 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.3,2.0,0
